StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.2,Q4.1,Q4.1_4_TEXT,Q4.2,Q4.3,Q4.4,Q4.5,Q4.5_6_TEXT,Q4.6,Q4.7,Q4.8,Q4.8_6_TEXT,Q4.8_16_TEXT,Q4.9,opp,rid,RISN,V,PID,psid,K2,med,pid,Q_TotalDuration,MTurkCode,source,gc,term,Location,Q4.5_6_TEXT - Topics,Validation #1,Validation distance #1,Validation #2,Validation distance #2,Validation #3,Validation distance #3,Validation #4,Validation distance #4,Validation #5,Positive validation distance #5-0,Positive validation distance #5-1,Positive validation distance #5-2,Validation #6,Positive validation distance #6,Failed_Validation_Count
2018-01-09 15:40:23,2018-01-09 16:01:59,IP Address,174.231.144.52,100,1295,True,2018-01-09 16:02:01,R_1FRqRUAyVie3hkB,38.279006958008,-85.585899353027,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Associate degree in college (2-year),No,White,,"$50,000 to $74,999",Single (never married),Christian (Protestant),,,42330,Qual2598-1018Diagnostic,,,F,1372394874.0,hqTJYTQVT8ogYNuvJ2OgfQ**,66337.0,20627094889883,1372394874.0,1295,48895500,,1.0,,,,True,0.0,True,1.0,True,0.0,True,1.0,True,0.0,0.0,0.0,True,0.0,0
2018-01-09 15:31:19,2018-01-09 16:02:14,IP Address,67.77.220.79,100,1855,True,2018-01-09 16:02:16,R_29b1dd6wxSeI3YP,35.602203369141,-78.87860107421899,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,Some college but no degree,No,White,,"$35,000 to $49,999",Divorced,Christian (Catholic),,,27520,Qual2598-1018Diagnostic,,,F,1418630600.0,hqTJYTQVT8owav9a5fd5qQ**,66337.0,21322017851663,1418630600.0,1855,15734396,,1.0,,,,False,3.0,True,0.0,True,1.0,True,0.0,True,0.0,0.0,0.0,True,0.0,1
2018-01-09 14:25:01,2018-01-09 16:02:50,IP Address,172.58.217.196,100,5868,True,2018-01-09 16:02:52,R_6m2eHVcbaNU5bwZ,41.786102294921996,-71.400100708008,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Some college but no degree,No,White,,"$20,000 to $34,999",Single (never married),Christian (Catholic),,,02740,Qual2598-1018Diagnostic,31D504A3-83F5-E711-81A3-D9EA891E9F4D,1489954.0,F,,,,{Invalid Expression},,5868,61564356,,1.0,,,,True,0.0,False,3.0,True,0.0,True,1.0,False,3.0,3.0,0.0,True,0.0,2
2018-01-09 15:48:07,2018-01-09 16:03:28,IP Address,73.141.133.43,100,921,True,2018-01-09 16:03:30,R_8odrZ8Rg5S7uAs9,39.948196411133,-75.30549621582,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,High school graduate (high school diploma or equivalent including GED),Yes,"Black or African American,American Indian or Alaska Native",,"$75,000 to $100,000",Single (never married),Spiritual but not religious,,,19050,Qual2598-1018Diagnostic,,,F,1434800986.0,hqTJYTQVT8o8ScdE3Cs7Yg**,66337.0,21565058753243,1434800986.0,921,48504018,,1.0,,,,True,0.0,False,4.0,True,1.0,True,1.0,False,0.0,,,True,0.0,2
2018-01-09 13:49:31,2018-01-09 16:04:06,IP Address,73.232.139.158,100,8074,True,2018-01-09 16:04:07,R_8HwwUzkQ64TkENj,29.744903564453,-95.731101989746,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Some college but no degree,No,White,,"Over $100,000","Married, or in a domestic partnership",Christian (Other denominations),Non,,77065,Qual2598-1018Diagnostic,78949CB3-7EF5-E711-81A3-D9EA891E9F4D,1489954.0,F,,,,{Invalid Expression},,8074,27505946,,1.0,,,,False,2.0,True,0.0,False,4.0,True,0.0,True,1.0,0.0,1.0,True,1.0,2
2018-01-09 15:43:31,2018-01-09 16:05:04,IP Address,68.56.84.96,100,1293,True,2018-01-09 16:05:06,R_bI9O9lvSJrK7xuh,42.931396484375,-85.649696350098,anonymous,EN,"Yes, I consent to this survey.",Male,,25 - 34,Master's degree,No,White,,"$35,000 to $49,999","Married, or in a domestic partnership",Christian (Protestant),,,49546,Qual2598-1018Diagnostic,,,F,1436350947.0,hqTJYTQVT8qmR5i1Mrp5lg**,66337.0,21588354667073,1436350947.0,1293,89449204,,1.0,,,,True,0.0,False,2.0,False,2.0,True,0.0,True,0.0,1.0,1.0,True,0.0,2
2018-01-09 15:44:23,2018-01-09 16:06:09,IP Address,172.56.20.138,100,1306,True,2018-01-09 16:06:11,R_Om6BjH3PPO6xcfT,33.520706176758,-86.80249786376999,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Bachelor's degree in college (4-year),No,White,,"$35,000 to $49,999","Married, or in a domestic partnership",No response,,,70395,Qual2598-1018Diagnostic,,,F,1435326454.0,hqTJYTQVT8oA4TsMetBwOQ**,66337.0,21572956537283,1435326454.0,1306,59127062,,1.0,,,,False,2.0,True,1.0,True,0.0,True,0.0,False,2.0,0.0,2.0,True,1.0,2
2018-01-09 14:31:28,2018-01-09 16:06:23,IP Address,107.77.206.165,100,5694,True,2018-01-09 16:06:25,R_1N9r2EtSI2lgIu9,41.848297119141,-87.65170288085899,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Some college but no degree,No,White,,"$50,000 to $74,999",Single (never married),"Other,Jewish",,Raised jewish but not I am not religious ,66206,Qual2598-1018Diagnostic,6F8ED756-84F5-E711-81A3-D9EA891E9F4D,1489954.0,F,,,,{Invalid Expression},,5694,47974488,,1.0,,,,True,0.0,True,1.0,False,2.0,True,0.0,False,1.0,2.0,1.0,True,0.0,2
2018-01-09 15:53:01,2018-01-09 16:07:59,IP Address,172.221.29.117,100,897,True,2018-01-09 16:08:01,R_3qERuNNrnfDWEut,39.668792724609,-119.06869506836,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Less than high school degree,No,White,,"Less than $20,000",Single (never married),Christian (Protestant),,,89408,Qual2598-1018Diagnostic,,,F,1436767217.0,hqTJYTQVT8qGpq9S2OaAKA**,66337.0,21594611205173,1436767217.0,897,78752554,,1.0,,,,False,4.0,True,1.0,True,0.0,True,0.0,False,0.0,2.0,2.0,True,0.0,2
2018-01-09 15:17:07,2018-01-09 16:11:25,IP Address,50.109.240.197,100,3257,True,2018-01-09 16:11:27,R_9YscTKPNmPRnLCV,45.555892944336,-123.15110015869,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,Associate degree in college (2-year),No,White,,"$35,000 to $49,999","Married, or in a domestic partnership",Christian (Protestant),,,97375,Qual2598-1018Diagnostic,,,F,1313801355.0,hqTJYTQVT8qyTmvPgodkzw**,66337.0,19746434299313,1313801355.0,3257,59715676,,1.0,,,,True,0.0,False,3.0,True,1.0,True,0.0,False,1.0,2.0,3.0,True,1.0,2
2018-01-09 13:40:28,2018-01-09 16:13:14,IP Address,174.193.140.178,100,9165,True,2018-01-09 16:13:16,R_10CY4ISzXClEpIH,35.613998413086,-80.09519958496101,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,High school graduate (high school diploma or equivalent including GED),No,White,,"$20,000 to $34,999",Divorced,Christian (Protestant),,,27577,Qual2598-1018Diagnostic,58D3506A-7DF5-E711-81A3-D9EA891E9F4D,1491764.0,F,,,,{Invalid Expression},,9165,30726443,,1.0,,,,False,4.0,True,0.0,True,1.0,True,0.0,True,0.0,1.0,1.0,True,0.0,1
2018-01-09 14:22:52,2018-01-09 16:16:00,IP Address,24.196.221.14,100,6787,True,2018-01-09 16:16:02,R_2DRImqzjrGsOCNW,30.431900024414002,-89.793998718262,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,Some college but no degree,No,White,,"$20,000 to $34,999",Widowed,Christian (Protestant),,,70461,Qual2598-1018Diagnostic,D1372D43-83F5-E711-81A3-D9EA891E9F4D,1489954.0,F,,,,{Invalid Expression},,6787,36851362,,1.0,,,,True,1.0,True,1.0,True,0.0,False,,True,0.0,1.0,1.0,False,4.0,2
2018-01-09 15:27:21,2018-01-09 16:18:02,IP Address,66.87.130.89,100,3041,True,2018-01-09 16:18:04,R_1FnyTfwTiklmvqh,34.051696777344,-117.46340179443001,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Associate degree in college (2-year),Yes,Other,Latino,"$20,000 to $34,999",Single (never married),Prefer not to answer,,,90706,Qual2598-1018Diagnostic,,,F,1435567164.0,hqTJYTQVT8rYcXmjgu_MOg**,66337.0,21576574408583,1435567164.0,3041,10828321,,1.0,,,,True,0.0,True,1.0,True,0.0,True,0.0,True,1.0,0.0,1.0,True,1.0,0
2018-01-09 15:54:32,2018-01-09 16:19:13,IP Address,71.203.54.127,100,1481,True,2018-01-09 16:19:17,R_1kMKgYfsG7UlZTi,27.040695190430004,-82.352500915527,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Bachelor's degree in college (4-year),No,White,,"$50,000 to $74,999","Married, or in a domestic partnership",Christian (Protestant),,,34293,Qual2598-1018Diagnostic,,,F,1283646524.0,hqTJYTQVT8oK1ul6CQPWDA**,66337.0,19293207189383,1283646524.0,1481,94299237,,1.0,,,,True,1.0,True,1.0,False,2.0,True,1.0,True,1.0,0.0,1.0,False,2.0,2
2018-01-09 14:31:29,2018-01-09 16:19:46,IP Address,172.58.23.210,100,6497,True,2018-01-09 16:19:48,R_3Rr3Heovp9fNErG,33.921600341796996,-118.24530029297001,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Some college but no degree,Yes,White,,"$35,000 to $49,999","Married, or in a domestic partnership",Other,,"Logical Atheist, Hopeful Agnostic",85023,Qual2598-1018Diagnostic,558AC08C-84F5-E711-81A3-D9EA891E9F4D,1489954.0,F,,,,{Invalid Expression},,6497,13433994,,1.0,,,,False,4.0,True,0.0,True,0.0,True,1.0,True,0.0,1.0,1.0,True,0.0,1
2018-01-09 15:29:42,2018-01-09 16:24:03,IP Address,172.58.23.218,100,3261,True,2018-01-09 16:24:05,R_eaJT2sB2tqrp7KV,33.899307250977,-118.31689453125,anonymous,EN,"Yes, I consent to this survey.",Female,,65 or older,Bachelor's degree in college (4-year),No,Other,European-american,"$20,000 to $34,999",Widowed,"Spiritual but not religious,Buddhist,Christian (Protestant),Hindu",,,85716,Qual2598-1018Diagnostic,,,F,1395466874.0,hqTJYTQVT8oiL5W2gUXrTw**,66337.0,20973867049883,1395466874.0,3261,33231150,,1.0,,,,True,0.0,True,1.0,True,0.0,False,2.0,True,0.0,0.0,0.0,False,2.0,2
2018-01-09 15:49:12,2018-01-09 16:26:26,IP Address,71.117.136.174,100,2233,True,2018-01-09 16:26:28,R_2A11bKQx0PB3hSn,41.772705078125,-71.350303649902,anonymous,EN,"Yes, I consent to this survey.",Male,,35 - 49,Associate degree in college (2-year),No,White,,"$35,000 to $49,999","Married, or in a domestic partnership",No response,,,02914,Qual2598-1018Diagnostic,,,F,1179675295.0,hqTJYTQVT8pm7I0iVKe0kQ**,66337.0,17730519617513,1179675295.0,2233,88455340,,1.0,,,,True,1.0,False,2.0,True,1.0,True,0.0,True,1.0,1.0,0.0,True,1.0,1
2018-01-09 13:30:11,2018-01-09 16:27:13,IP Address,47.208.22.45,100,10621,True,2018-01-09 16:27:15,R_1Cw3zi1ETykKiMs,40.947402954102,-124.0271987915,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Some college but no degree,No,"White,American Indian or Alaska Native",,"$35,000 to $49,999",Single (never married),Other,,Native American spiritual values,95521,Qual2598-1018Diagnostic,C81C88F0-7BF5-E711-81A3-D9EA891E9F4D,1489954.0,F,,,,{Invalid Expression},,10621,45721391,,1.0,,,,True,0.0,False,4.0,True,0.0,False,2.0,True,0.0,1.0,1.0,True,1.0,2
2018-01-09 15:19:26,2018-01-09 16:28:07,IP Address,209.213.153.207,100,4120,True,2018-01-09 16:28:09,R_1rJ0KMGrCqRo6Ka,35.139694213867,-97.278602600098,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,Some college but no degree,No,White,,"Less than $20,000",Widowed,"Spiritual but not religious,Buddhist",,,73068,Qual2598-1018Diagnostic,,,F,1358967868.0,hqTJYTQVT8q-7mGW9obM1A**,66337.0,20425286989703,1358967868.0,4120,40278526,,1.0,,,,True,0.0,True,1.0,True,1.0,False,2.0,False,4.0,3.0,1.0,True,0.0,2
2018-01-09 14:46:43,2018-01-09 16:28:31,IP Address,66.31.71.61,100,6107,True,2018-01-09 16:28:33,R_2D8l2SGzHcZWx3R,42.730499267578004,-71.49579620361301,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Some college but no degree,No,White,,"$20,000 to $34,999","Married, or in a domestic partnership","Agnostic,Secular,Atheist,Humanist",,,03060,Qual2598-1018Diagnostic,7739C4AD-86F5-E711-81A3-D9EA891E9F4D,1489954.0,F,,,,{Invalid Expression},,6107,14432126,,1.0,,,,True,1.0,True,1.0,True,1.0,True,0.0,False,1.0,3.0,4.0,True,1.0,1
2018-01-09 16:03:23,2018-01-09 16:30:30,IP Address,99.21.255.40,100,1627,True,2018-01-09 16:30:32,R_3QJDrIDCacBXT6F,34.200500488281,-118.54040527344,anonymous,EN,"Yes, I consent to this survey.",Male,,18 - 24,High school graduate (high school diploma or equivalent including GED),Yes,White,,"$20,000 to $34,999",Single (never married),Atheist,,,91406,Qual2598-1018Diagnostic,,,F,1412535353.0,hqTJYTQVT8qi5zmwmrgY3g**,66337.0,21230406289253,1412535353.0,1627,59879664,,1.0,,,,True,0.0,True,1.0,False,2.0,True,1.0,True,0.0,1.0,1.0,True,1.0,1
2018-01-09 14:14:59,2018-01-09 16:34:28,IP Address,174.233.3.113,100,8368,True,2018-01-09 16:34:30,R_30c6eTjJDoTBJ7Q,39.154602050781,-84.429298400879,anonymous,EN,"Yes, I consent to this survey.",Male,,50-64,Associate degree in college (2-year),No,White,,"$50,000 to $74,999","Married, or in a domestic partnership","Muslim,Christian (Protestant)",,,45101,Qual2598-1018Diagnostic,8FB4B63B-82F5-E711-81A3-D9EA891E9F4D,1489954.0,F,,,,{Invalid Expression},,8368,52563762,,1.0,,,,True,0.0,True,0.0,False,5.0,True,1.0,True,0.0,1.0,1.0,True,0.0,1
2018-01-09 16:12:39,2018-01-09 16:34:37,IP Address,70.44.129.131,100,1317,True,2018-01-09 16:34:39,R_Zg8gQEffVhEwb8B,40.175003051758,-76.30780029296899,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Some college but no degree,No,White,,"$50,000 to $74,999","Married, or in a domestic partnership",Other,,Pagan,17543,Qual2598-1018Diagnostic,,,F,1436308243.0,hqTJYTQVT8r24NWAxbOWgg**,66337.0,21587712825953,1436308243.0,1317,27705735,,1.0,,,,True,0.0,True,0.0,True,1.0,True,1.0,False,0.0,3.0,3.0,True,1.0,1
2018-01-09 15:57:37,2018-01-09 16:35:05,IP Address,71.175.233.30,100,2247,True,2018-01-09 16:35:07,R_33D6Sb1T34n29iU,40.657104492188,-75.502998352051,anonymous,EN,"Yes, I consent to this survey.",Male,,18 - 24,Some college but no degree,No,"White,Other",Jewish,"Over $100,000",Single (never married),"Agnostic,Spiritual but not religious",,,18080,Qual2598-1018Diagnostic,,,F,1436749992.0,hqTJYTQVT8p6ByyS1UA-3Q**,66337.0,21594352313423,1436749992.0,2247,56931233,,1.0,,,,True,0.0,True,0.0,True,0.0,True,0.0,True,1.0,1.0,0.0,True,1.0,0
2018-01-09 16:14:29,2018-01-09 16:35:13,IP Address,174.216.22.88,100,1243,True,2018-01-09 16:35:14,R_3qg9jxxcJsEY1hA,47.606201171875,-122.33209991455,anonymous,EN,"Yes, I consent to this survey.",Male,,35 - 49,Bachelor's degree in college (4-year),No,White,,"$75,000 to $100,000","Married, or in a domestic partnership",No response,,,98532,Qual2598-1018Diagnostic,,,F,1421209761.0,hqTJYTQVT8q0F36vkIJlBQ**,66337.0,21360782641493,1421209761.0,1243,86480105,,1.0,,,,True,1.0,False,2.0,True,0.0,True,1.0,True,0.0,1.0,1.0,True,0.0,1
2018-01-09 16:12:46,2018-01-09 16:39:07,IP Address,66.87.125.3,100,1581,True,2018-01-09 16:39:09,R_2TFCk55MfrstMAn,41.854507446289,-71.43779754638699,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Bachelor's degree in college (4-year),No,White,,"$20,000 to $34,999",Single (never married),Spiritual but not religious,,,06260,Qual2598-1018Diagnostic,,,F,1436490278.0,hqTJYTQVT8p3r4AdSZtzSw**,66337.0,21590448812003,1436490278.0,1581,45815252,,1.0,,,,True,0.0,True,1.0,True,1.0,True,0.0,True,0.0,1.0,1.0,True,0.0,0
2018-01-09 16:27:25,2018-01-09 16:39:19,IP Address,69.76.182.188,100,713,True,2018-01-09 16:39:21,R_1ianWeFgwN5Fz94,38.956298828125,-94.58380126953101,anonymous,EN,"Yes, I consent to this survey.",Male,,25 - 34,Bachelor's degree in college (4-year),No,Black or African American,,"$20,000 to $34,999",Single (never married),Humanist,,,64115,Qual2598-1018Diagnostic,,,F,1436533513.0,hqTJYTQVT8pdsGWCW-jBKw**,66337.0,21591098634053,1436533513.0,713,59588692,,1.0,,,,True,1.0,True,1.0,False,2.0,True,0.0,True,1.0,0.0,1.0,True,0.0,1
2018-01-09 16:24:15,2018-01-09 16:42:08,IP Address,216.115.228.79,100,1073,True,2018-01-09 16:42:10,R_1GTamj9bJmtpJiY,33.610305786133,-117.72529602051,anonymous,EN,"Yes, I consent to this survey.",Male,,65 or older,Bachelor's degree in college (4-year),No,White,,"$20,000 to $34,999",Single (never married),Christian (Protestant),,,92637,Qual2598-1018Diagnostic,,,F,1131914654.0,hqTJYTQVT8pjPiF52oDCCQ**,66337.0,17012677183283,1131914654.0,1073,57378071,,1.0,,,,True,0.0,True,0.0,False,2.0,True,0.0,True,1.0,1.0,0.0,True,0.0,1
2018-01-09 16:17:37,2018-01-09 16:44:26,IP Address,68.185.115.5,100,1608,True,2018-01-09 16:44:28,R_2YIY5lQBD0pR1C4,44.745407104491996,-73.462799072266,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Some college but no degree,Yes,White,,"$20,000 to $34,999",Divorced,No response,,,12944,Qual2598-1018Diagnostic,,,F,1405736024.0,hqTJYTQVT8p3uieJ86ORvA**,66337.0,21128212374383,1405736024.0,1608,51118535,,1.0,,,,False,3.0,True,0.0,True,0.0,True,0.0,False,3.0,0.0,3.0,True,0.0,2
2018-01-09 16:28:31,2018-01-09 16:44:32,IP Address,136.62.62.204,100,960,True,2018-01-09 16:44:34,R_4ZQ1JgM7U4NV4Fr,30.172500610352,-97.887901306152,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Some college but no degree,No,White,,"Over $100,000",Single (never married),Other,,Pagan,78739,Qual2598-1018Diagnostic,,,F,1435537841.0,hqTJYTQVT8p8E8bfHYbPzg**,66337.0,21576133683893,1435537841.0,960,58165828,,1.0,,,,False,2.0,True,0.0,True,1.0,True,0.0,False,2.0,2.0,0.0,True,0.0,2
2018-01-09 16:14:24,2018-01-09 16:49:42,IP Address,47.33.44.100,100,2118,True,2018-01-09 16:49:45,R_2b326yx9gyRmYJO,39.051193237305,-119.83340454101999,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Doctoral degree,No,Black or African American,,"$50,000 to $74,999",Divorced,"Buddhist,Christian (Catholic)",,,89423,Qual2598-1018Diagnostic,,,F,1434748170.0,hqTJYTQVT8pt8e-dear22g**,66337.0,21564264928763,1434748170.0,2118,96398818,,1.0,,,,True,0.0,True,0.0,True,1.0,True,0.0,True,0.0,0.0,0.0,True,1.0,0
2018-01-09 16:04:14,2018-01-09 16:49:55,IP Address,45.36.39.248,100,2741,True,2018-01-09 16:49:57,R_2ASCLri9xzPca0J,36.164596557617,-80.37840270996101,anonymous,EN,"Yes, I consent to this survey.",Male,,65 or older,Master's degree,No,White,,"Over $100,000","Married, or in a domestic partnership",Christian (Protestant),,,27023,Qual2598-1018Diagnostic,,,F,1309935026.0,hqTJYTQVT8r6fXicam0lwQ**,66337.0,19688323374443,1309935026.0,2741,96801491,,1.0,,,,False,3.0,True,1.0,True,1.0,True,1.0,True,0.0,1.0,1.0,False,5.0,2
2018-01-09 16:33:27,2018-01-09 16:54:01,IP Address,172.223.153.31,100,1234,True,2018-01-09 16:54:03,R_2duTN4xvKp4HrSs,36.244293212891,-85.542602539062,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Bachelor's degree in college (4-year),No,White,,"$35,000 to $49,999",Single (never married),Christian (Protestant),,,38501,Qual2598-1018Diagnostic,,,F,1380312452.0,hqTJYTQVT8qWdI7IkoXnvw**,66337.0,20746096087223,1380312452.0,1234,58834305,,1.0,,,,True,1.0,True,1.0,True,0.0,False,2.0,False,0.0,2.0,2.0,True,0.0,2
2018-01-09 16:39:27,2018-01-09 16:57:44,IP Address,108.238.145.6,100,1096,True,2018-01-09 16:57:46,R_111QbQa6NpT28yS,35.616394042969,-97.63690185546899,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Some college but no degree,No,White,,"$75,000 to $100,000",Single (never married),"Agnostic,Atheist",,,73162,Qual2598-1018Diagnostic,,,F,1384609079.0,hqTJYTQVT8r-Slp51TPL0A**,66337.0,20810674391033,1384609079.0,1096,61305561,,1.0,,,,False,2.0,True,1.0,True,0.0,True,1.0,False,0.0,2.0,2.0,True,0.0,2
2018-01-09 14:48:41,2018-01-09 16:59:30,IP Address,98.155.107.49,100,7849,True,2018-01-09 16:59:32,R_2ZIT4kxUvmcTgfE,21.274993896484002,-157.81649780273,anonymous,EN,"Yes, I consent to this survey.",Female,,65 or older,High school graduate (high school diploma or equivalent including GED),No,Asian,,"$20,000 to $34,999","Married, or in a domestic partnership",Buddhist,,,96815,Qual2598-1018Diagnostic,805E9BF5-86F5-E711-81A3-D9EA891E9F4D,1489954.0,F,,,,{Invalid Expression},,7849,37661579,,1.0,,,,True,0.0,True,1.0,True,0.0,True,1.0,False,1.0,2.0,1.0,False,,2
2018-01-09 12:49:07,2018-01-09 17:00:02,IP Address,50.54.89.56,100,15054,True,2018-01-09 17:00:04,R_3exc6vyGokoYPDe,40.713592529296996,-82.801200866699,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,Master's degree,No,White,,"$75,000 to $100,000","Married, or in a domestic partnership",Christian (Protestant),,,44320,Qual2598-1018Diagnostic,4D4B8E40-76F5-E711-81A3-D9EA891E9F4D,1491764.0,F,,,,{Invalid Expression},,15054,41913157,,1.0,,,,True,1.0,False,2.0,True,1.0,True,1.0,False,0.0,2.0,2.0,True,0.0,2
2018-01-09 15:55:11,2018-01-09 17:01:04,IP Address,67.172.124.198,100,3952,True,2018-01-09 17:01:06,R_2qDyIa60D97BCFv,39.901000976562,-121.83059692383002,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Associate degree in college (2-year),Yes,White,,"$20,000 to $34,999","Married, or in a domestic partnership",Atheist,,,95973,Qual2598-1018Diagnostic,,,F,1220424490.0,hqTJYTQVT8rGC15Y8Ykwsg**,66337.0,18342980018363,1220424490.0,3952,16635920,,1.0,,,,True,1.0,True,1.0,True,0.0,True,1.0,False,,1.0,,False,2.0,2
2018-01-09 16:33:26,2018-01-09 17:04:14,IP Address,67.239.183.250,100,1848,True,2018-01-09 17:04:17,R_27VcJJOp37htk4N,33.301498413086,-80.428802490234,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,Some college but no degree,No,Black or African American,,"$50,000 to $74,999",Single (never married),Christian (Other denominations),Pentecostal,,28301,Qual2598-1018Diagnostic,,,F,1406487346.0,hqTJYTQVT8oV_Pp0g1c1xw**,66337.0,21139504744043,1406487346.0,1848,81874767,,1.0,,,,True,1.0,True,1.0,True,0.0,False,3.0,False,1.0,3.0,2.0,True,1.0,2
2018-01-09 16:33:29,2018-01-09 17:07:02,IP Address,67.255.207.254,100,2012,True,2018-01-09 17:07:03,R_1opNzqbS2mrXwCV,44.224502563477,-70.60870361328101,anonymous,EN,"Yes, I consent to this survey.",Male,,35 - 49,Some college but no degree,No,White,,"$20,000 to $34,999",Separated,Atheist,,,04268,Qual2598-1018Diagnostic,,,F,1348949694.0,hqTJYTQVT8qLgC27nkVfzA**,66337.0,20274713834483,1348949694.0,2012,47360801,,1.0,,,,True,1.0,True,1.0,True,1.0,True,1.0,True,1.0,1.0,0.0,True,0.0,0
2018-01-09 13:51:39,2018-01-09 17:07:22,IP Address,172.58.145.125,100,11742,True,2018-01-09 17:07:24,R_29n3lgQHqPITjuj,33.520706176758,-86.80249786376999,anonymous,EN,"Yes, I consent to this survey.",Female,,50-64,High school graduate (high school diploma or equivalent including GED),No,White,,"Less than $20,000","Married, or in a domestic partnership",Christian (Other denominations),,,35126,Qual2598-1018Diagnostic,91275CFB-7EF5-E711-81A3-D9EA891E9F4D,1491764.0,F,,,,{Invalid Expression},,11742,47044965,,1.0,,,,False,4.0,True,0.0,True,1.0,True,0.0,True,0.0,1.0,1.0,True,0.0,1
2018-01-09 16:22:27,2018-01-09 17:08:25,IP Address,107.77.161.3,100,2757,True,2018-01-09 17:08:26,R_1EZjSFaABvCxBNO,37.751007080078004,-97.82199859619101,anonymous,EN,"Yes, I consent to this survey.",Female,,18 - 24,Some college but no degree,Yes,White,,"Less than $20,000",Single (never married),Christian (Protestant),,,45662,Qual2598-1018Diagnostic,,,F,1436500645.0,hqTJYTQVT8reNHuYpHw7Cw**,66337.0,21590604628013,1436500645.0,2757,5460396,,1.0,,,,True,0.0,True,0.0,True,0.0,False,2.0,False,0.0,4.0,4.0,True,0.0,2
2018-01-09 15:54:28,2018-01-09 17:09:24,IP Address,67.142.96.189,100,4496,True,2018-01-09 17:09:26,R_3dE2czTGN4Q7XLR,37.751007080078004,-97.82199859619101,anonymous,EN,"Yes, I consent to this survey.",Female,,35 - 49,High school graduate (high school diploma or equivalent including GED),No,White,,"Less than $20,000","Married, or in a domestic partnership",Christian (Catholic),,,34453,Qual2598-1018Diagnostic,,,F,1436221440.0,hqTJYTQVT8r9Ev8IWM1aRw**,66337.0,21586408176863,1436221440.0,4496,44272656,,1.0,,,,True,0.0,True,0.0,True,0.0,False,3.0,True,1.0,1.0,0.0,True,0.0,1
2018-01-09 17:01:36,2018-01-09 17:11:32,IP Address,73.107.208.218,100,595,True,2018-01-09 17:11:34,R_DML9GsXYsAJ6zYJ,26.635604858398,-82.016403198242,anonymous,EN,"Yes, I consent to this survey.",Male,,25 - 34,Bachelor's degree in college (4-year),No,White,,"$50,000 to $74,999",Single (never married),Atheist,,,33991,Qual2598-1018Diagnostic,,,F,1433201234.0,hqTJYTQVT8pLDOnGDQW5mA**,66337.0,21541014480683,1433201234.0,595,63609557,,1.0,,,,False,3.0,True,0.0,True,1.0,True,0.0,True,0.0,0.0,0.0,True,1.0,1
2018-01-09 14:09:35,2018-01-09 17:14:09,IP Address,166.182.87.177,100,11073,True,2018-01-09 17:14:11,R_1g0VBjqgAkgHGRO,37.751007080078004,-97.82199859619101,anonymous,EN,"Yes, I consent to this survey.",Female,,25 - 34,Some college but no degree,No,White,,"$20,000 to $34,999",Single (never married),,,,26554,Qual2598-1018Diagnostic,5AA2F17B-81F5-E711-81A3-D9EA891E9F4D,1489954.0,F,,,,{Invalid Expression},,11073,46231499,,1.0,,,,False,2.0,True,0.0,False,3.0,True,0.0,True,1.0,1.0,0.0,True,0.0,2
